name,n,k,seed,mode,err,time-proposed,time-brandes
BA,10,4,25,delete,0,7.9e-5,6e-5
BA,10,4,25,delete,0,8.2e-5,6.2e-5
BA,10,4,25,delete,0,8.2e-5,6.4e-5
BA,10,4,25,delete,0,9.7e-5,6.6e-5
BA,10,4,25,delete,0,1.06e-4,7.1e-5
BA,10,4,25,delete,0,1.16e-4,6.1e-5
BA,10,4,25,insert,0,2.4e-5,6.1e-5
BA,10,4,25,insert,0,2.4e-5,6.8e-5
BA,10,4,25,insert,0,2.5e-5,6.6e-5
BA,10,4,25,insert,0,2.5e-5,6.8e-5
BA,10,4,25,insert,0,2.6e-5,6.3e-5
BA,10,4,25,insert,0,2.6e-5,6.8e-5
BA,10,4,25,insert,0,2.6e-5,1.3e-4
BA,10,4,25,insert,0,2.7e-5,6.4e-5
BA,10,4,25,insert,0,2.7e-5,6.8e-5
BA,10,4,25,insert,0,2.8e-5,6.6e-5
BA,10,4,26,delete,0,6.9e-5,5.6e-5
BA,10,4,26,delete,0,6.9e-5,5.8e-5
BA,10,4,26,delete,0,7e-5,5.9e-5
BA,10,4,26,delete,0,7.1e-5,5.9e-5
BA,10,4,26,delete,0,7.3e-5,6.1e-5
BA,10,4,26,delete,0,7.4e-5,6.4e-5
BA,10,4,26,delete,0,7.5e-5,6.3e-5
BA,10,4,26,delete,0,7.5e-5,6.3e-5
BA,10,4,26,delete,0,8.9e-5,6.5e-5
BA,10,4,26,delete,0,1.04e-4,9.3e-5
BA,10,4,26,insert,0,2.6e-5,6.8e-5
BA,10,4,26,insert,0,2.6e-5,6.9e-5
BA,10,4,26,insert,0,2.7e-5,6.6e-5
BA,10,4,26,insert,0,2.7e-5,6.8e-5
BA,10,4,26,insert,0,2.7e-5,8.5e-5
BA,10,4,26,insert,0,2.8e-5,6.5e-5
BA,10,4,26,insert,0,2.8e-5,6.8e-5
BA,10,4,26,insert,0,2.8e-5,6.9e-5
BA,10,4,26,insert,0,2.8e-5,7e-5
BA,10,4,26,insert,0,6.7e-5,7.7e-5
BA,10,4,27,delete,0,6.3e-5,5.6e-5
BA,10,4,27,delete,0,6.4e-5,5.5e-5
BA,10,4,27,delete,0,6.5e-5,5.8e-5
BA,10,4,27,delete,0,6.7e-5,5.5e-5
BA,10,4,27,delete,0,7e-5,5.9e-5
BA,10,4,27,delete,0,7.2e-5,6.3e-5
BA,10,4,27,delete,0,7.7e-5,6.5e-5
BA,10,4,27,delete,0,7.9e-5,7.1e-5
BA,10,4,27,delete,0,8.7e-5,6.1e-5
BA,10,4,27,delete,0,1.03e-4,5.6e-5
BA,10,4,27,insert,0,7e-5,6.5e-5
BA,10,4,27,insert,0,7.1e-5,6.1e-5
BA,10,4,27,insert,0,7.1e-5,6.3e-5
BA,10,4,27,insert,0,7.1e-5,6.5e-5
BA,10,4,27,insert,0,7.2e-5,6.8e-5
BA,10,4,27,insert,0,7.3e-5,6.2e-5
BA,10,4,27,insert,0,7.4e-5,8.7e-5
BA,10,4,27,insert,0,7.5e-5,6.5e-5
BA,10,4,27,insert,0,7.5e-5,6.8e-5
BA,10,4,27,insert,0,7.7e-5,7.2e-5
BA,10,4,28,delete,0,1.4e-5,5.9e-5
BA,10,4,28,delete,0,1.4e-5,5.9e-5
BA,10,4,28,delete,0,1.4e-5,6.1e-5
BA,10,4,28,delete,0,1.5e-5,5.6e-5
BA,10,4,28,delete,0,1.5e-5,6e-5
BA,10,4,28,delete,0,1.5e-5,6.1e-5
BA,10,4,28,delete,0,1.5e-5,7.6e-5
BA,10,4,28,delete,0,1.5e-5,1.13e-4
BA,10,4,28,delete,0,1.6e-5,5.8e-5
BA,10,4,28,delete,0,1.6e-5,6.8e-5
BA,10,4,28,insert,0,1.02e-4,5.8e-5
BA,10,4,28,insert,0,1.06e-4,9.6e-5
BA,10,4,28,insert,0,1.07e-4,6.5e-5
BA,10,4,28,insert,0,1.08e-4,6.5e-5
BA,10,4,28,insert,0,1.08e-4,6.6e-5
BA,10,4,28,insert,0,1.08e-4,6.7e-5
BA,10,4,28,insert,0,1.09e-4,6.8e-5
BA,10,4,28,insert,0,1.1e-4,6.6e-5
BA,10,4,28,insert,0,1.1e-4,6.7e-5
BA,10,4,28,insert,0,1.38e-4,6.8e-5
BA,10,4,29,delete,0,6.8e-5,5.7e-5
BA,10,4,29,delete,0,6.9e-5,1.2e-4
BA,10,4,29,delete,0,7.5e-5,6e-5
BA,10,4,29,delete,0,7.5e-5,6.2e-5
BA,10,4,29,delete,0,7.6e-5,6e-5
BA,10,4,29,delete,0,7.8e-5,6e-5
BA,10,4,29,delete,0,8.1e-5,6.8e-5
BA,10,4,29,delete,0,8.4e-5,8.2e-5
BA,10,4,29,delete,0,9.2e-5,6.3e-5
BA,10,4,29,delete,0,1.28e-4,5.9e-5
BA,10,4,29,insert,0,3.6e-5,5.8e-5
BA,10,4,29,insert,0,3.9e-5,6.7e-5
BA,10,4,29,insert,0,3.9e-5,6.9e-5
BA,10,4,29,insert,0,3.9e-5,7.2e-5
BA,10,4,29,insert,0,4.1e-5,6.6e-5
BA,10,4,29,insert,0,4.2e-5,6.6e-5
BA,10,4,29,insert,0,4.2e-5,7e-5
BA,10,4,29,insert,0,4.3e-5,6.9e-5
BA,10,4,29,insert,0,5.2e-5,7e-5
BA,10,4,29,insert,0,8.9e-5,7.1e-5
BA,10,4,30,delete,0,5.9e-5,9.4e-5
BA,10,4,30,delete,0,6.2e-5,5.9e-5
BA,10,4,30,delete,0,6.5e-5,6.1e-5
BA,10,4,30,delete,0,6.5e-5,6.5e-5
BA,10,4,30,delete,0,6.5e-5,1.15e-4
BA,10,4,30,delete,0,6.6e-5,6.4e-5
BA,10,4,30,delete,0,6.7e-5,6.1e-5
BA,10,4,30,delete,0,6.7e-5,6.2e-5
BA,10,4,30,delete,0,6.8e-5,6.4e-5
BA,10,4,30,delete,0,7.3e-5,6e-5
BA,10,4,30,insert,0,4.7e-5,6.2e-5
BA,10,4,30,insert,0,4.7e-5,6.3e-5
BA,10,4,30,insert,0,4.8e-5,6.7e-5
BA,10,4,30,insert,0,4.8e-5,6.7e-5
BA,10,4,30,insert,0,4.8e-5,8.2e-5
BA,10,4,30,insert,0,4.9e-5,6.5e-5
BA,10,4,30,insert,0,4.9e-5,6.7e-5
BA,10,4,30,insert,0,5e-5,6.7e-5
BA,10,4,30,insert,0,5e-5,6.8e-5
BA,10,4,30,insert,0,7e-5,7.7e-5
BA,10,4,31,delete,0,1.3e-5,5.6e-5
BA,10,4,31,delete,0,1.3e-5,5.7e-5
BA,10,4,31,delete,0,1.3e-5,5.9e-5
BA,10,4,31,delete,0,1.4e-5,6.3e-5
BA,10,4,31,delete,0,1.5e-5,6.3e-5
BA,10,4,31,delete,0,1.5e-5,6.4e-5
BA,10,4,31,delete,0,1.5e-5,6.4e-5
BA,10,4,31,delete,0,1.6e-5,5.7e-5
BA,10,4,31,delete,0,1.7e-5,6.2e-5
BA,10,4,31,delete,0,4.9e-5,6e-5
BA,10,4,31,insert,0,5.2e-5,6e-5
BA,10,4,31,insert,0,5.3e-5,6.3e-5
BA,10,4,31,insert,0,5.4e-5,6.9e-5
BA,10,4,31,insert,0,5.4e-5,7.8e-5
BA,10,4,31,insert,0,5.5e-5,6.3e-5
BA,10,4,31,insert,0,5.5e-5,6.3e-5
BA,10,4,31,insert,0,5.5e-5,6.3e-5
BA,10,4,31,insert,0,5.7e-5,6.6e-5
BA,10,4,31,insert,0,7.1e-5,6.4e-5
BA,10,4,31,insert,0,7.2e-5,6.6e-5
BA,10,4,32,delete,0,5.1e-5,5.9e-5
BA,10,4,32,delete,0,5.2e-5,5.9e-5
BA,10,4,32,delete,0,5.2e-5,9.5e-5
BA,10,4,32,delete,0,5.5e-5,6e-5
BA,10,4,32,delete,0,5.5e-5,6.2e-5
BA,10,4,32,delete,0,5.5e-5,7.8e-5
BA,10,4,32,delete,0,5.8e-5,6.2e-5
BA,10,4,32,delete,0,5.8e-5,6.3e-5
BA,10,4,32,delete,0,6e-5,6.4e-5
BA,10,4,32,delete,0,6e-5,6.4e-5
BA,10,4,32,insert,0,6e-5,6.7e-5
BA,10,4,32,insert,0,6.1e-5,6.6e-5
BA,10,4,32,insert,0,6.1e-5,6.6e-5
BA,10,4,32,insert,0,6.1e-5,7.5e-5
BA,10,4,32,insert,0,6.3e-5,6.6e-5
BA,10,4,32,insert,0,6.4e-5,6.6e-5
BA,10,4,32,insert,0,6.4e-5,6.8e-5
BA,10,4,32,insert,0,7.8e-5,6.8e-5
BA,10,4,32,insert,0,8.2e-5,7e-5
BA,10,4,32,insert,0,8.9e-5,6.9e-5
BA,10,4,33,delete,0,4e-5,5.9e-5
BA,10,4,33,delete,0,4.2e-5,5.9e-5
BA,10,4,33,delete,0,4.3e-5,5.9e-5
BA,10,4,33,delete,0,4.4e-5,6.3e-5
BA,10,4,33,delete,0,4.5e-5,6.1e-5
BA,10,4,33,delete,0,4.5e-5,6.1e-5
BA,10,4,33,delete,0,4.5e-5,6.2e-5
BA,10,4,33,delete,0,4.6e-5,6.2e-5
BA,10,4,33,delete,0,4.6e-5,6.3e-5
BA,10,4,33,delete,0,7.7e-5,6.1e-5
BA,10,4,33,insert,0,8.2e-5,6.7e-5
BA,10,4,33,insert,0,8.2e-5,7.1e-5
BA,10,4,33,insert,0,8.2e-5,7.9e-5
BA,10,4,33,insert,0,8.3e-5,6.4e-5
BA,10,4,33,insert,0,8.3e-5,6.9e-5
BA,10,4,33,insert,0,8.4e-5,6.6e-5
BA,10,4,33,insert,0,8.4e-5,6.8e-5
BA,10,4,33,insert,0,8.5e-5,6.4e-5
BA,10,4,33,insert,0,8.5e-5,7.2e-5
BA,10,4,33,insert,0,9.9e-5,6.9e-5
BA,10,4,34,delete,0,5.8e-5,5.6e-5
BA,10,4,34,delete,0,5.8e-5,5.8e-5
BA,10,4,34,delete,0,6e-5,5.7e-5
BA,10,4,34,delete,0,6.3e-5,6e-5
BA,10,4,34,delete,0,6.3e-5,6.1e-5
BA,10,4,34,delete,0,6.3e-5,6.3e-5
BA,10,4,34,delete,0,6.3e-5,7.1e-5
BA,10,4,34,delete,0,6.4e-5,6.2e-5
BA,10,4,34,delete,0,6.5e-5,6.4e-5
BA,10,4,34,delete,0,6.5e-5,6.5e-5
BA,10,4,34,insert,0,3.6e-5,5.9e-5
BA,10,4,34,insert,0,3.6e-5,6.5e-5
BA,10,4,34,insert,0,3.7e-5,6.2e-5
BA,10,4,34,insert,0,3.7e-5,6.5e-5
BA,10,4,34,insert,0,3.8e-5,6.6e-5
BA,10,4,34,insert,0,3.8e-5,6.6e-5
BA,10,4,34,insert,0,3.8e-5,1.02e-4
BA,10,4,34,insert,0,3.9e-5,6.1e-5
BA,10,4,34,insert,0,3.9e-5,8.5e-5
BA,10,4,34,insert,0,4.1e-5,6.1e-5
BA,10,4,35,delete,0,3.7e-5,6e-5
BA,10,4,35,delete,0,3.7e-5,1.09e-4
BA,10,4,35,delete,0,3.8e-5,5.8e-5
BA,10,4,35,delete,0,3.9e-5,6.4e-5
BA,10,4,35,delete,0,4e-5,6.2e-5
BA,10,4,35,delete,0,4.1e-5,6.2e-5
BA,10,4,35,delete,0,4.1e-5,6.4e-5
BA,10,4,35,delete,0,4.2e-5,6.3e-5
BA,10,4,35,delete,0,4.2e-5,6.5e-5
BA,10,4,35,delete,0,5.9e-5,6.5e-5
BA,10,4,35,insert,0,7.8e-5,9.2e-5
BA,10,4,35,insert,0,8.3e-5,6.7e-5
BA,10,4,35,insert,0,8.4e-5,6.9e-5
BA,10,4,35,insert,0,8.4e-5,6.9e-5
BA,10,4,35,insert,0,8.5e-5,6.4e-5
BA,10,4,35,insert,0,8.6e-5,7e-5
BA,10,4,35,insert,0,8.6e-5,7.5e-5
BA,10,4,35,insert,0,8.7e-5,6.5e-5
BA,10,4,35,insert,0,8.8e-5,7e-5
BA,10,4,35,insert,0,9.2e-5,6.8e-5
BA,10,4,36,delete,0,6.8e-5,5.6e-5
BA,10,4,36,delete,0,6.9e-5,5.6e-5
BA,10,4,36,delete,0,6.9e-5,5.8e-5
BA,10,4,36,delete,0,6.9e-5,6.1e-5
BA,10,4,36,delete,0,7e-5,6e-5
BA,10,4,36,delete,0,7e-5,1.05e-4
BA,10,4,36,delete,0,7.2e-5,6.2e-5
BA,10,4,36,delete,0,7.2e-5,6.2e-5
BA,10,4,36,delete,0,7.3e-5,6.2e-5
BA,10,4,36,delete,0,7.3e-5,6.3e-5
BA,10,4,36,insert,0,4.2e-5,6.1e-5
BA,10,4,36,insert,0,4.2e-5,6.6e-5
BA,10,4,36,insert,0,4.2e-5,6.6e-5
BA,10,4,36,insert,0,4.3e-5,6.1e-5
BA,10,4,36,insert,0,4.3e-5,6.5e-5
BA,10,4,36,insert,0,4.3e-5,6.6e-5
BA,10,4,36,insert,0,4.3e-5,6.6e-5
BA,10,4,36,insert,0,4.5e-5,7.8e-5
BA,10,4,36,insert,0,6.9e-5,7.3e-5
BA,10,4,36,insert,0,9.2e-5,6.6e-5
BA,10,4,37,delete,0,8.2e-5,5.6e-5
BA,10,4,37,delete,0,8.6e-5,7.5e-5
BA,10,4,37,delete,0,8.7e-5,5.9e-5
BA,10,4,37,delete,0,8.8e-5,6e-5
BA,10,4,37,delete,0,8.8e-5,6e-5
BA,10,4,37,delete,0,9.4e-5,6.4e-5
BA,10,4,37,delete,0,1.03e-4,6.2e-5
BA,10,4,37,delete,0,1.03e-4,6.2e-5
BA,10,4,37,delete,0,1.04e-4,5.9e-5
BA,10,4,37,delete,0,1.3e-4,6.7e-5
BA,10,4,37,insert,0,3e-5,6.4e-5
BA,10,4,37,insert,0,3.1e-5,5.9e-5
BA,10,4,37,insert,0,3.1e-5,6.4e-5
BA,10,4,37,insert,0,3.1e-5,6.4e-5
BA,10,4,37,insert,0,3.2e-5,6.4e-5
BA,10,4,37,insert,0,3.3e-5,5.9e-5
BA,10,4,37,insert,0,3.3e-5,6.2e-5
BA,10,4,37,insert,0,3.4e-5,6.8e-5
BA,10,4,37,insert,0,3.5e-5,6e-5
BA,10,4,37,insert,0,3.8e-5,6.5e-5
BA,10,4,38,delete,0,7.1e-5,5.7e-5
BA,10,4,38,delete,0,7.4e-5,6.1e-5
BA,10,4,38,delete,0,7.4e-5,6.2e-5
BA,10,4,38,delete,0,7.5e-5,6.3e-5
BA,10,4,38,delete,0,7.5e-5,6.3e-5
BA,10,4,38,delete,0,7.5e-5,6.4e-5
BA,10,4,38,delete,0,7.7e-5,1.07e-4
BA,10,4,38,delete,0,8.1e-5,6.4e-5
BA,10,4,38,delete,0,8.9e-5,6.4e-5
BA,10,4,38,delete,0,9.6e-5,6.2e-5
BA,10,4,38,insert,0,4.9e-5,6.3e-5
BA,10,4,38,insert,0,5e-5,1.62e-4
BA,10,4,38,insert,0,5.2e-5,6.4e-5
BA,10,4,38,insert,0,5.2e-5,6.7e-5
BA,10,4,38,insert,0,5.2e-5,1.13e-4
BA,10,4,38,insert,0,5.3e-5,6.8e-5
BA,10,4,38,insert,0,5.3e-5,6.8e-5
BA,10,4,38,insert,0,5.5e-5,6.5e-5
BA,10,4,38,insert,0,5.6e-5,8.5e-5
BA,10,4,38,insert,0,7.2e-5,7.2e-5
BA,10,4,39,delete,0,3.6e-5,5.8e-5
BA,10,4,39,delete,0,3.7e-5,6.1e-5
BA,10,4,39,delete,0,3.8e-5,5.9e-5
BA,10,4,39,delete,0,3.9e-5,5.8e-5
BA,10,4,39,delete,0,3.9e-5,6.6e-5
BA,10,4,39,delete,0,4.1e-5,6e-5
BA,10,4,39,delete,0,4.1e-5,6.1e-5
BA,10,4,39,delete,0,4.1e-5,6.3e-5
BA,10,4,39,delete,0,4.2e-5,6e-5
BA,10,4,39,delete,0,4.2e-5,6.2e-5
BA,10,4,39,insert,0,7.2e-5,6e-5
BA,10,4,39,insert,0,7.2e-5,6.4e-5
BA,10,4,39,insert,0,7.2e-5,6.5e-5
BA,10,4,39,insert,0,7.2e-5,7.2e-5
BA,10,4,39,insert,0,7.3e-5,6.5e-5
BA,10,4,39,insert,0,7.3e-5,6.5e-5
BA,10,4,39,insert,0,7.3e-5,6.8e-5
BA,10,4,39,insert,0,7.3e-5,8.1e-5
BA,10,4,39,insert,0,7.5e-5,7.8e-5
BA,10,4,39,insert,0,9.5e-5,7e-5
BA,10,4,40,delete,0,3.8e-5,5.7e-5
BA,10,4,40,delete,0,3.8e-5,5.8e-5
BA,10,4,40,delete,0,3.9e-5,5.6e-5
BA,10,4,40,delete,0,4e-5,5.8e-5
BA,10,4,40,delete,0,4.2e-5,5.9e-5
BA,10,4,40,delete,0,4.3e-5,6.1e-5
BA,10,4,40,delete,0,4.3e-5,6.1e-5
BA,10,4,40,delete,0,4.3e-5,6.2e-5
BA,10,4,40,delete,0,4.4e-5,5.8e-5
BA,10,4,40,delete,0,4.5e-5,6.2e-5
BA,10,4,40,insert,0,3e-5,6.5e-5
BA,10,4,40,insert,0,3.1e-5,6.2e-5
BA,10,4,40,insert,0,3.1e-5,8e-5
BA,10,4,40,insert,0,3.2e-5,6e-5
BA,10,4,40,insert,0,3.2e-5,6.3e-5
BA,10,4,40,insert,0,3.2e-5,6.5e-5
BA,10,4,40,insert,0,3.2e-5,6.8e-5
BA,10,4,40,insert,0,3.4e-5,6.6e-5
BA,10,4,40,insert,0,3.5e-5,6.6e-5
BA,10,4,40,insert,0,3.9e-5,6.1e-5
BA,10,4,41,delete,0,8.5e-5,5.9e-5
BA,10,4,41,delete,0,8.7e-5,5.8e-5
BA,10,4,41,delete,0,8.7e-5,6e-5
BA,10,4,41,delete,0,9.1e-5,6.4e-5
BA,10,4,41,delete,0,9.1e-5,8.3e-5
BA,10,4,41,delete,0,9.2e-5,6.2e-5
BA,10,4,41,delete,0,9.2e-5,6.4e-5
BA,10,4,41,delete,0,9.4e-5,6.2e-5
BA,10,4,41,delete,0,1.1e-4,7.5e-5
BA,10,4,41,delete,0,1.27e-4,6e-5
BA,10,4,41,insert,0,6.1e-5,6.6e-5
BA,10,4,41,insert,0,6.1e-5,7e-5
BA,10,4,41,insert,0,6.1e-5,8.2e-5
BA,10,4,41,insert,0,6.1e-5,9.3e-5
BA,10,4,41,insert,0,6.2e-5,6.4e-5
BA,10,4,41,insert,0,6.2e-5,6.7e-5
BA,10,4,41,insert,0,6.2e-5,6.9e-5
BA,10,4,41,insert,0,6.4e-5,6.9e-5
BA,10,4,41,insert,0,6.5e-5,6.9e-5
BA,10,4,41,insert,0,6.5e-5,6.9e-5
BA,10,4,42,delete,0,7.3e-5,5.6e-5
BA,10,4,42,delete,0,7.4e-5,5.8e-5
BA,10,4,42,delete,0,7.5e-5,5.8e-5
BA,10,4,42,delete,0,7.5e-5,5.8e-5
BA,10,4,42,delete,0,7.6e-5,5.6e-5
BA,10,4,42,delete,0,7.9e-5,6e-5
BA,10,4,42,delete,0,7.9e-5,6.2e-5
BA,10,4,42,delete,0,8.2e-5,8.2e-5
BA,10,4,42,delete,0,1.05e-4,6.2e-5
BA,10,4,42,delete,0,1.12e-4,6.1e-5
BA,10,4,42,insert,0,2.9e-5,7.7e-5
BA,10,4,42,insert,0,3.1e-5,6.1e-5
BA,10,4,42,insert,0,3.1e-5,6.2e-5
BA,10,4,42,insert,0,3.1e-5,6.2e-5
BA,10,4,42,insert,0,3.2e-5,6.5e-5
BA,10,4,42,insert,0,3.2e-5,6.7e-5
BA,10,4,42,insert,0,3.2e-5,8.2e-5
BA,10,4,42,insert,0,3.3e-5,6.6e-5
BA,10,4,42,insert,0,3.6e-5,6.8e-5
BA,10,4,42,insert,0,4.5e-5,7.2e-5
BA,10,4,43,delete,0,4.4e-5,5.7e-5
BA,10,4,43,delete,0,4.4e-5,5.8e-5
BA,10,4,43,delete,0,4.5e-5,5.6e-5
BA,10,4,43,delete,0,4.6e-5,5.7e-5
BA,10,4,43,delete,0,4.6e-5,6.2e-5
BA,10,4,43,delete,0,4.7e-5,8e-5
BA,10,4,43,delete,0,4.8e-5,6.1e-5
BA,10,4,43,delete,0,4.8e-5,6.1e-5
BA,10,4,43,delete,0,4.8e-5,6.2e-5
BA,10,4,43,delete,0,4.8e-5,7.5e-5
BA,10,4,43,insert,0,1.1e-5,5.6e-5
BA,10,4,43,insert,0,1.1e-5,6.6e-5
BA,10,4,43,insert,0,1.2e-5,6.1e-5
BA,10,4,43,insert,0,1.2e-5,6.5e-5
BA,10,4,43,insert,0,1.2e-5,6.5e-5
BA,10,4,43,insert,0,1.2e-5,6.5e-5
BA,10,4,43,insert,0,1.2e-5,6.7e-5
BA,10,4,43,insert,0,1.3e-5,6.5e-5
BA,10,4,43,insert,0,1.3e-5,6.7e-5
BA,10,4,43,insert,0,1.3e-5,6.7e-5
BA,10,4,44,delete,0,1.06e-4,5.6e-5
BA,10,4,44,delete,0,1.06e-4,6.5e-5
BA,10,4,44,delete,0,1.07e-4,5.8e-5
BA,10,4,44,delete,0,1.13e-4,6e-5
BA,10,4,44,delete,0,1.13e-4,6.1e-5
BA,10,4,44,delete,0,1.14e-4,6e-5
BA,10,4,44,delete,0,1.17e-4,8e-5
BA,10,4,44,delete,0,1.18e-4,6.2e-5
BA,10,4,44,delete,0,1.24e-4,6.2e-5
BA,10,4,44,delete,0,1.36e-4,1.18e-4
BA,10,4,44,insert,0,3.9e-5,6.5e-5
BA,10,4,44,insert,0,4e-5,6.6e-5
BA,10,4,44,insert,0,4e-5,6.6e-5
BA,10,4,44,insert,0,4e-5,6.7e-5
BA,10,4,44,insert,0,4e-5,8.6e-5
BA,10,4,44,insert,0,4.1e-5,6.7e-5
BA,10,4,44,insert,0,4.1e-5,7.4e-5
BA,10,4,44,insert,0,4.2e-5,6.5e-5
BA,10,4,44,insert,0,4.3e-5,6.5e-5
BA,10,4,44,insert,0,4.4e-5,6.3e-5
BA,10,4,45,delete,0,3.2e-5,6e-5
BA,10,4,45,delete,0,3.3e-5,5.8e-5
BA,10,4,45,delete,0,3.3e-5,5.9e-5
BA,10,4,45,delete,0,3.4e-5,6e-5
BA,10,4,45,delete,0,3.4e-5,6e-5
BA,10,4,45,delete,0,3.5e-5,5.9e-5
BA,10,4,45,delete,0,3.6e-5,6e-5
BA,10,4,45,delete,0,3.7e-5,6.2e-5
BA,10,4,45,delete,0,3.7e-5,6.3e-5
BA,10,4,45,delete,0,4e-5,8.1e-5
BA,10,4,45,insert,0,6.4e-5,6.6e-5
BA,10,4,45,insert,0,6.4e-5,8.2e-5
BA,10,4,45,insert,0,6.4e-5,9.1e-5
BA,10,4,45,insert,0,6.5e-5,6.6e-5
BA,10,4,45,insert,0,6.5e-5,6.8e-5
BA,10,4,45,insert,0,6.5e-5,6.8e-5
BA,10,4,45,insert,0,6.5e-5,6.8e-5
BA,10,4,45,insert,0,6.6e-5,6.5e-5
BA,10,4,45,insert,0,6.7e-5,6.6e-5
BA,10,4,45,insert,0,6.7e-5,6.9e-5
BA,10,4,46,delete,0,1.03e-4,5.6e-5
BA,10,4,46,delete,0,1.04e-4,1.14e-4
BA,10,4,46,delete,0,1.05e-4,5.6e-5
BA,10,4,46,delete,0,1.07e-4,5.6e-5
BA,10,4,46,delete,0,1.1e-4,6e-5
BA,10,4,46,delete,0,1.11e-4,6e-5
BA,10,4,46,delete,0,1.12e-4,7.8e-5
BA,10,4,46,delete,0,1.13e-4,5.9e-5
BA,10,4,46,delete,0,1.28e-4,6.5e-5
BA,10,4,46,delete,0,1.29e-4,6.5e-5
BA,10,4,46,insert,0,8.2e-5,5.7e-5
BA,10,4,46,insert,0,8.5e-5,5.7e-5
BA,10,4,46,insert,0,8.8e-5,6.4e-5
BA,10,4,46,insert,0,8.9e-5,6.7e-5
BA,10,4,46,insert,0,8.9e-5,8.1e-5
BA,10,4,46,insert,0,9e-5,6.6e-5
BA,10,4,46,insert,0,9.2e-5,6e-5
BA,10,4,46,insert,0,9.2e-5,6.9e-5
BA,10,4,46,insert,0,9.3e-5,7.7e-5
BA,10,4,46,insert,0,1.05e-4,6.8e-5
BA,10,4,47,delete,0,4.4e-5,5.9e-5
BA,10,4,47,delete,0,4.4e-5,7.7e-5
BA,10,4,47,delete,0,4.5e-5,6.3e-5
BA,10,4,47,delete,0,4.5e-5,6.3e-5
BA,10,4,47,delete,0,4.7e-5,1.05e-4
BA,10,4,47,delete,0,4.8e-5,6.4e-5
BA,10,4,47,delete,0,4.8e-5,6.6e-5
BA,10,4,47,delete,0,4.8e-5,8.3e-5
BA,10,4,47,delete,0,5.8e-5,6.3e-5
BA,10,4,47,delete,0,6.2e-5,6.6e-5
BA,10,4,47,insert,0,3.2e-5,6.4e-5
BA,10,4,47,insert,0,3.4e-5,7e-5
BA,10,4,47,insert,0,3.4e-5,7e-5
BA,10,4,47,insert,0,3.5e-5,6.5e-5
BA,10,4,47,insert,0,3.5e-5,6.8e-5
BA,10,4,47,insert,0,3.5e-5,6.9e-5
BA,10,4,47,insert,0,3.5e-5,8.1e-5
BA,10,4,47,insert,0,3.6e-5,6.8e-5
BA,10,4,47,insert,0,3.7e-5,8.4e-5
BA,10,4,47,insert,0,4.2e-5,9.3e-5
BA,10,4,48,delete,0,1.3e-5,5.9e-5
BA,10,4,48,delete,0,1.3e-5,6.1e-5
BA,10,4,48,delete,0,1.3e-5,6.2e-5
BA,10,4,48,delete,0,1.4e-5,5.8e-5
BA,10,4,48,delete,0,1.4e-5,6.1e-5
BA,10,4,48,delete,0,1.4e-5,6.2e-5
BA,10,4,48,delete,0,1.5e-5,6.2e-5
BA,10,4,48,delete,0,1.5e-5,6.3e-5
BA,10,4,48,delete,0,1.6e-5,8e-5
BA,10,4,48,delete,0,1.9e-5,7.8e-5
BA,10,4,48,insert,0,5.2e-5,6.7e-5
BA,10,4,48,insert,0,5.2e-5,7e-5
BA,10,4,48,insert,0,5.3e-5,6.7e-5
BA,10,4,48,insert,0,5.3e-5,6.9e-5
BA,10,4,48,insert,0,5.3e-5,8.7e-5
BA,10,4,48,insert,0,5.4e-5,7.2e-5
BA,10,4,48,insert,0,6.1e-5,6.6e-5
BA,10,4,48,insert,0,6.8e-5,6.7e-5
BA,10,4,48,insert,0,7.4e-5,6.9e-5
BA,10,4,48,insert,0,8.6e-5,7e-5
BA,10,4,49,delete,0,5.7e-5,5.9e-5
BA,10,4,49,delete,0,5.8e-5,5.9e-5
BA,10,4,49,delete,0,6.1e-5,5.8e-5
BA,10,4,49,delete,0,6.1e-5,5.9e-5
BA,10,4,49,delete,0,6.2e-5,6e-5
BA,10,4,49,delete,0,6.2e-5,6e-5
BA,10,4,49,delete,0,6.3e-5,6.2e-5
BA,10,4,49,delete,0,6.3e-5,6.3e-5
BA,10,4,49,delete,0,6.6e-5,6.1e-5
BA,10,4,49,delete,0,6.9e-5,7.6e-5
BA,10,4,49,insert,0,2.2e-5,6.3e-5
BA,10,4,49,insert,0,2.2e-5,6.5e-5
BA,10,4,49,insert,0,2.2e-5,6.7e-5
BA,10,4,49,insert,0,2.2e-5,6.8e-5
BA,10,4,49,insert,0,2.3e-5,6.6e-5
BA,10,4,49,insert,0,2.3e-5,6.8e-5
BA,10,4,49,insert,0,2.3e-5,1.15e-4
BA,10,4,49,insert,0,2.4e-5,6.1e-5
BA,10,4,49,insert,0,2.4e-5,6.6e-5
BA,10,4,49,insert,0,2.4e-5,6.8e-5
BA,10,4,50,delete,0,3.5e-5,5.9e-5
BA,10,4,50,delete,0,3.6e-5,5.9e-5
BA,10,4,50,delete,0,3.7e-5,5.7e-5
BA,10,4,50,delete,0,3.8e-5,7.7e-5
BA,10,4,50,delete,0,3.9e-5,6.4e-5
BA,10,4,50,delete,0,3.9e-5,6.5e-5
BA,10,4,50,delete,0,4.1e-5,6.3e-5
BA,10,4,50,delete,0,4.1e-5,6.4e-5
